created_at,id,tweet_url,retweet_count,favorite_count,text,rating_numerator,rating_denominator,name,jpg_url,dog_type,dog_stage
02/2017,828650029636317184,https://twitter.com/dog_rates/status/828650029636317184/photo/1,1544,10467,"occasionally, we're sent fantastic stories. this is one of them. 14/10 for grace https://t.co/bz4axuh6ok",14.0,10,one,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,
02/2017,828409743546925057,https://twitter.com/dog_rates/status/828409743546925057/photo/1,1305,6898,this is mutt ryan. he's quite confident at the moment. 12/10 rise pup! https://t.co/zh5cvrlcxt,12.0,10,Mutt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,toy_poodle,
02/2017,828408677031882754,https://twitter.com/dog_rates/status/828408677031882754/photo/1,1477,8398,this is bear. he went outside to play in the snow. needed a break from the game. feeling a tad better now. 12/10  deep breaths bear https://t.co/7wflkli2t3,12.0,10,Bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,
02/2017,828381636999917570,https://twitter.com/dog_rates/status/828381636999917570/photo/1,2554,13864,meet doobert. he's a deaf doggo. didn't stop him on the field tho. absolute legend today. 14/10 would pat head approvingly https://t.co/ick7zstra9,14.0,10,Doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,doggo
02/2017,828376505180889089,https://twitter.com/dog_rates/status/828376505180889089/photo/1,1216,8112,"this is beebop. her name means ""good dog"" in robot. she also was a star on the field today. 13/10 would pet well https://t.co/hkbvzqxfnr",13.0,10,Beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,
02/2017,828372645993398273,https://twitter.com/dog_rates/status/828372645993398273/photo/1,3344,13756,this is alexander hamilpup. he was one of the many stars in this year's puppy bowl. he just hopes both teams had fun. 12/10 https://t.co/jctuucyyns,12.0,10,Alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,
02/2017,828011680017821696,https://twitter.com/dog_rates/status/828011680017821696/photo/1,2451,11411,say hello to brutus and jersey. they think they're the same size. best furiends furever. both 11/10 would pet simultaneously https://t.co/rkhcffdtxb,11.0,10,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,
02/2017,827933404142436356,https://twitter.com/dog_rates/status/827933404142436356/photo/1,5987,22180,this is kona. yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8d3pqjvpj,12.0,10,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,pupper
02/2017,827653905312006145,https://twitter.com/dog_rates/status/827653905312006145/photo/1,3433,16983,this is boots. she doesn't know what to do with treats so she just holds them. very good girl. 12/10 would give more treats https://t.co/eaa8lratd3,12.0,10,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,
02/2017,827600520311402496,https://twitter.com/dog_rates/status/827600520311402496/photo/1,1082,8143,meet tucker. it's his birthday. he's pupset with you because you're too busy playing @gooddogsgame to celebrate. 13/10 would put down phone https://t.co/vrppizpgdb,13.0,10,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,
02/2017,827324948884643840,https://twitter.com/dog_rates/status/827324948884643840/photo/1,3510,17523,"this is ralphie. he's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/uu3kqqf5n5",12.0,10,Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,
02/2017,827199976799354881,https://twitter.com/dog_rates/status/827199976799354881/photo/1,2579,11659,this is charlie. he wins every game of chess he plays. won't let opponent pet him until they forfeit. 13/10 you win again charlie https://t.co/ukyqibibzz,13.0,10,Charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,
02/2017,826958653328592898,https://twitter.com/dog_rates/status/826958653328592898/photo/1,5757,23767,this is loki. he smiles like elvis. ain't nothin but a hound doggo. 12/10 https://t.co/qv5nx6otzr,12.0,10,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,doggo
02/2017,826848821049180160,https://twitter.com/dog_rates/status/826848821049180160/photo/1,11878,40325,this is cupid. he was found in the trash. now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/ws0gha8vrh,13.0,10,Cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,doggo
02/2017,826598365270007810,https://twitter.com/dog_rates/status/826598365270007810/photo/1,2709,11117,this is pawnd... james pawnd. he's suave af. 13/10 would trust with my life https://t.co/yprn62z74i,13.0,10,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,
01/2017,826476773533745153,https://twitter.com/dog_rates/status/826476773533745153/photo/1,4821,20275,this is pilot. he has mastered the synchronized head tilt and sneaky tongue slip. usually not unlocked until later doggo days. 12/10 https://t.co/yiv8sw8xkh,12.0,10,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,doggo
01/2017,826240494070030336,https://twitter.com/dog_rates/status/826240494070030336/photo/1,2965,14614,we only rate dogs. please don't send in any more non-dogs like this wild albanian street moose. thank you... 11/10 https://t.co/srxl2s868c,11.0,10,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,
01/2017,826204788643753985,https://twitter.com/dog_rates/status/826204788643753985/photo/1,1075,5361,"here's a little more info on dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httnyrcew https://t.co/kvam8j3jhx",13.0,10,,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,doggo
01/2017,826115272272650244,https://twitter.com/dog_rates/status/826115272272650244/photo/1,3599,17299,this is ike. he's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6ghogah9nm,13.0,10,Ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,golden_retriever,
01/2017,825829644528148480,https://twitter.com/dog_rates/status/825829644528148480/photo/1,2848,14025,this is toby. he just found out you only pretend to throw the ball sometimes. h*ckin puppalled. 12/10 would console https://t.co/yimndkzrhm,12.0,10,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,
01/2017,825535076884762624,https://twitter.com/dog_rates/status/825535076884762624/photo/1,19669,56413,here's a very loving and accepting puppo. appears to have read her constitution well. 14/10 would pat head approvingly https://t.co/6ao80wipv1,14.0,10,,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,puppo
01/2017,825147591692263424,https://twitter.com/dog_rates/status/825147591692263424/photo/1,5244,20181,this is sweet pea. she hides in shoe boxes and waits for someone to pick her. then she surpuprises them. 13/10 https://t.co/aybemx56md,13.0,10,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,
01/2017,825026590719483904,https://twitter.com/dog_rates/status/825026590719483904/photo/1,1483,7020,"say hello to pablo. he's one gorgeous puppo. a true 12/10. click the link to see why pablo requests your assistance

https://t.co/kohvvqp9bl https://t.co/ihw0jkf7kc",12.0,10,Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,puppo
01/2017,824775126675836928,https://twitter.com/dog_rates/status/824775126675836928/photo/1,4069,16508,this is scooter. his lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/f0vwg2gzti,12.0,10,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,
01/2017,824663926340194305,https://twitter.com/dog_rates/status/824663926340194305/photo/1,1993,11113,this is wilson. named after the volleyball. he tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/a5mx4h1fsm,13.0,10,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,
01/2017,824325613288833024,https://twitter.com/dog_rates/status/824325613288833024/photo/1,11848,12999,retweet the h*ck out of this 13/10 pupper #bellletstalk https://t.co/wbmc7oagvs,13.0,10,,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,pupper
01/2017,823939628516474880,https://twitter.com/dog_rates/status/823939628516474880/photo/1,3123,11755,this is cash. he's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hratieyw,12.0,10,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,
01/2017,823699002998870016,https://twitter.com/dog_rates/status/823699002998870016/photo/1,2772,13826,this is winston. the goggles make him a superhero. protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/ycydyuryel,12.0,10,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,
01/2017,823581115634085888,https://twitter.com/dog_rates/status/823581115634085888/photo/1,3031,14376,this is crawford. he's quite h*ckin good at the selfies. nose is incredibly boopable. 11/10 would snapchat https://t.co/6f5rrp472u,11.0,10,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,
01/2017,823322678127919110,https://twitter.com/dog_rates/status/823322678127919110/photo/1,4637,17437,this is wyatt. he's got the fastest paws in the west. h*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkj377kk7,11.0,10,Wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,
01/2017,822975315408461824,https://twitter.com/dog_rates/status/822975315408461824/photo/1,3958,19139,this is albus. he's soaked as h*ck. seems to have misplaced an ear as well. still in good spirits tho. 12/10 would dry https://t.co/yum8jystug,12.0,10,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,
01/2017,822872901745569793,https://twitter.com/dog_rates/status/822872901745569793/photo/1,48265,132810,here's a super supportive puppo participating in the toronto  #womensmarch today. 13/10 https://t.co/ntz3ftorbc,13.0,10,,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_terrier,puppo
01/2017,822859134160621569,https://twitter.com/dog_rates/status/822859134160621569/photo/1,2622,14576,this is hobbes. he was told he was going to the park. ended up at the vet. h*ckin bamboozled. quite pupset with you. 12/10 https://t.co/ssqe06xcls,12.0,10,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,
01/2017,822610361945911296,https://twitter.com/dog_rates/status/822610361945911296/photo/1,3423,16327,please stop sending in non-canines like this very pettable dozing bath tortoise. we only rate dogs. only send dogs... 12/10 https://t.co/mcagpeenih,12.0,10,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,
01/2017,822489057087389700,https://twitter.com/dog_rates/status/822489057087389700/photo/1,7390,20083,this is paisley. she really wanted to be president this time. dreams officially crushed. 13/10 https://t.co/lijgwmp17e,13.0,10,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,
01/2017,822462944365645825,https://twitter.com/dog_rates/status/822462944365645825/photo/1,17209,31800,"this is gabe. he was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. you will be missed by so many. 14/10 rip https://t.co/m3hzgaduuo",14.0,10,Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,pupper
01/2017,822244816520155136,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11421,38832,we only rate dogs. please don't send pics of men capturing low level clouds. thank you... 11/10 https://t.co/rli83zycl5,11.0,10,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,
01/2017,821886076407029760,https://twitter.com/dog_rates/status/821886076407029760/photo/1,2692,12582,this is jimison. he was just called a good boy. 13/10 https://t.co/djmep7mgkv,13.0,10,Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,
01/2017,821765923262631936,https://twitter.com/dog_rates/status/821765923262631936/photo/1,1899,9317,this is duchess. she uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/madnmeta52,13.0,10,Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,doggo
01/2017,821522889702862852,https://twitter.com/dog_rates/status/821522889702862852/photo/1,2030,8871,this is harlso. he has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/izcar3nqyn,13.0,10,Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,
01/2017,821407182352777218,https://twitter.com/dog_rates/status/821407182352777218/video/1,5053,13075,this is sundance. he's a doggo drummer. even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/xn5aqtiqzg,14.0,10,Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_setter,doggo
01/2017,821149554670182400,https://twitter.com/dog_rates/status/821149554670182400/video/1,2320,9718,this is luca. he got caught howling. h*ckin embarrassed. 12/10 https://t.co/r8dxa8dyj2,12.0,10,Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,
01/2017,821107785811234820,https://twitter.com/dog_rates/status/821107785811234820/photo/1,2487,10645,here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8siwkdlrcl,11.0,10,,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,doggo
01/2017,821044531881721856,https://twitter.com/dog_rates/status/821044531881721856/photo/1,2636,14021,this is flash. he went way too hard celebrating martin luther king day last night. 12/10 now he's having a dream in his honor https://t.co/bryvdnarcu,12.0,10,Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,
01/2017,820749716845686786,https://twitter.com/dog_rates/status/820749716845686786/photo/1,11525,34984,meet sunny. he can take down a polar bear in one fell swoop. fr*cken deadly af. 13/10 would pet with caution https://t.co/emq8ud6ze1,13.0,10,Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,
01/2017,820690176645140481,https://twitter.com/dog_rates/status/820690176645140481/photo/1,3716,13518,the floofs have been released i repeat the floofs have been released. 84/70 https://t.co/niyc820tmd,12.0,10,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West_Highland_white_terrier,floofer
01/2017,820314633777061888,https://twitter.com/dog_rates/status/820314633777061888/photo/1,648,3706,"we are proud to support @loveyourmelon on their mission to put a hat on every kid battling cancer. they are 14/10

https://t.co/xqlmptlhpl https://t.co/znikkhgtye",14.0,10,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,
01/2017,819952236453363712,https://twitter.com/dog_rates/status/819952236453363712/photo/1,1369,5927,"this is oliver. he has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5wmsx0a9k https://t.co/6ljz0dkzib",13.0,10,Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier,puppo
01/2017,819711362133872643,https://twitter.com/dog_rates/status/819711362133872643/photo/1,3604,14916,this is howie. he just bloomed. 11/10 revolutionary af https://t.co/m5fyxro3iu,11.0,10,Howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle,
01/2017,819588359383371776,https://twitter.com/dog_rates/status/819588359383371776/photo/1,2271,10606,this is jazzy. she just found out that sandwich wasn't for her. shocked and puppalled. 13/10 deep breaths jazzy https://t.co/52citp0vio,13.0,10,Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,
01/2017,819347104292290561,https://twitter.com/dog_rates/status/819347104292290561/photo/1,1383,8008,say hello to anna and elsa. they fall asleep in similar positions. it's pretty wild. both 12/10 would snug simultaneously https://t.co/8rul99bx4w,12.0,10,Anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,
01/2017,819227688460238848,https://twitter.com/dog_rates/status/819227688460238848/photo/1,7733,25652,this is finn. he's wondering if you come here often. fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5enx5ljt,12.0,10,Finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,
01/2017,819004803107983360,https://twitter.com/dog_rates/status/819004803107983360/photo/1,42228,95450,this is bo. he was a very good first doggo. 14/10 would be an absolute honor to pet https://t.co/adpkri8bz1,14.0,10,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,doggo
